failed_attempt_count,unique_ports_accessed,request_frequency,sql_flag,time_gap,label
0.0,1.0,1.0,1,283332.211971,2
0.0,1.0,2.0,1,1.530771,2
0.0,1.0,3.0,1,5.430979,2
0.0,2.0,4.0,1,6.012306,2
0.0,2.0,5.0,1,0.085821,2
0.0,3.0,6.0,1,3.189901,2
0.0,3.0,7.0,1,18.151902,2
0.0,3.0,8.0,1,0.26475,2
0.0,3.0,9.0,1,10.681765,2
0.0,3.0,10.0,1,14.294636,2
0.0,3.0,3.0,1,40.590517,2
0.0,3.0,4.0,1,1.717262,2
0.0,3.0,4.0,1,10.474309,2
0.0,1.0,1.0,0,164585.36311,0
0.0,1.0,1.0,0,47539.0,0
0.0,1.0,1.0,0,0.0,0
1.0,1.0,1.0,0,163713.0,0
0.0,1.0,1.0,0,131081.0,0
0.0,1.0,1.0,0,39602.0,0
1.0,1.0,1.0,0,26841.0,0
0.0,1.0,1.0,1,135105.0,2
1.0,1.0,1.0,0,25762.0,0
0.0,1.0,1.0,0,39463.0,0
0.0,1.0,1.0,0,64904.0,0
1.0,1.0,1.0,0,128133.0,0
0.0,1.0,1.0,0,40523.0,0
1.0,1.0,1.0,0,289249.0,0
1.0,1.0,1.0,0,73438.0,0
0.0,1.0,1.0,0,154605.0,0
1.0,1.0,1.0,0,12205.0,0
0.0,1.0,1.0,0,6550.0,0
1.0,1.0,1.0,0,21802.0,0
0.0,1.0,1.0,0,272131.0,0
0.0,1.0,1.0,0,70720.0,0
1.0,1.0,1.0,0,192517.0,0
0.0,1.0,1.0,0,195796.0,0
1.0,1.0,1.0,0,76782.0,0
0.0,1.0,1.0,0,1104.0,0
1.0,1.0,1.0,0,74956.0,0
0.0,1.0,1.0,1,74690.0,2
1.0,1.0,1.0,0,113110.0,0
1.0,1.0,1.0,0,107372.0,0
0.0,1.0,1.0,1,0.0,2
0.0,1.0,2.0,1,1.366661,2
0.0,1.0,3.0,1,3.526187,2
0.0,2.0,4.0,1,9.592089,2
0.0,2.0,5.0,1,0.222776,2
0.0,2.0,6.0,1,6.971862,2
0.0,2.0,7.0,1,13.130091,2
0.0,2.0,8.0,1,20.767927,2
0.0,2.0,9.0,1,2.554657,2
0.0,2.0,8.0,1,3.7176,2
0.0,2.0,5.0,1,23.716871,2
0.0,2.0,5.0,1,24.163452,2
0.0,3.0,6.0,1,0.505072,2
0.0,3.0,7.0,1,0.406941,2
0.0,3.0,8.0,1,2.990779,2
1.0,1.0,1.0,0,12521.89876,0
0.0,1.0,1.0,0,53754.0,0
1.0,1.0,1.0,0,45525.0,0
1.0,1.0,1.0,0,53755.0,0
0.0,1.0,1.0,0,21233.0,0
0.0,1.0,1.0,1,36697.489337,2
0.0,2.0,2.0,1,3.541058,2
0.0,2.0,3.0,1,12.308124,2
0.0,2.0,4.0,1,27.264328,2
0.0,2.0,3.0,1,22.886474,2
0.0,3.0,3.0,1,12.076984,2
0.0,3.0,4.0,1,14.880157,2
0.0,3.0,5.0,1,0.727453,2
0.0,3.0,6.0,1,7.158633,2
0.0,3.0,6.0,1,3.005819,2
1.0,1.0,1.0,0,61261.661633,0
0.0,1.0,1.0,0,58778.0,0
1.0,1.0,1.0,0,14505.0,0
1.0,1.0,1.0,0,77262.0,0
0.0,1.0,1.0,1,118325.05616,2
0.0,2.0,2.0,1,0.352528,2
0.0,2.0,3.0,1,1.020938,2
0.0,3.0,4.0,1,8.672956,2
0.0,3.0,5.0,1,5.20618,2
0.0,3.0,6.0,1,4.908319,2
0.0,3.0,7.0,1,14.163259,2
0.0,3.0,8.0,1,8.679761,2
0.0,3.0,9.0,1,0.525283,2
0.0,3.0,10.0,1,4.902911,2
0.0,3.0,8.0,1,14.102938,2
0.0,3.0,2.0,1,47.98313,2
0.0,3.0,3.0,1,4.211956,2
1.0,1.0,1.0,0,9855.213681,0
0.0,1.0,1.0,0,17797.0,0
0.0,1.0,1.0,1,10697.088616,2
0.0,1.0,2.0,1,6.116871,2
0.0,1.0,3.0,1,7.449049,2
0.0,2.0,4.0,1,0.384303,2
0.0,2.0,5.0,1,4.514674,2
0.0,3.0,6.0,1,3.291597,2
0.0,3.0,7.0,1,11.517545,2
0.0,3.0,8.0,1,16.724896,2
0.0,3.0,8.0,1,11.930528,2
0.0,3.0,3.0,1,34.914914,2
0.0,3.0,4.0,1,9.172835,2
0.0,3.0,4.0,1,10.154093,2
0.0,1.0,1.0,1,15538.281044,2
0.0,2.0,2.0,1,10.547465,2
0.0,2.0,3.0,1,3.212081,2
0.0,2.0,4.0,1,5.039191,2
0.0,2.0,5.0,1,0.901873,2
0.0,2.0,6.0,1,16.524132,2
0.0,2.0,7.0,1,14.067745,2
0.0,3.0,5.0,1,27.575358,2
0.0,3.0,4.0,1,2.490599,2
0.0,3.0,5.0,1,4.422245,2
0.0,3.0,5.0,1,11.783609,2
0.0,3.0,6.0,1,12.230355,2
0.0,1.0,1.0,0,19075.664382,0
1.0,1.0,1.0,0,65064.0,0
1.0,1.0,1.0,0,151631.0,0
0.0,1.0,1.0,0,59339.0,0
1.0,1.0,1.0,0,6937.0,0
0.0,1.0,1.0,1,35444.738398,2
0.0,2.0,2.0,1,1.263385,2
0.0,3.0,3.0,1,15.099949,2
0.0,3.0,4.0,1,27.406335,2
0.0,3.0,2.0,1,37.614066,2
0.0,3.0,3.0,1,0.185967,2
0.0,3.0,4.0,1,4.643819,2
0.0,3.0,5.0,1,2.405442,2
0.0,3.0,6.0,1,0.124463,2
0.0,3.0,7.0,1,0.796971,2
0.0,1.0,1.0,1,3288.428457,2
0.0,2.0,2.0,1,6.1974,2
0.0,3.0,3.0,1,4.816194,2
0.0,3.0,4.0,1,6.863911,2
0.0,3.0,5.0,1,0.755268,2
0.0,3.0,6.0,1,5.0816,2
0.0,3.0,7.0,1,12.230115,2
0.0,3.0,8.0,1,1.209779,2
0.0,3.0,9.0,1,15.112075,2
0.0,3.0,10.0,1,0.299481,2
0.0,3.0,10.0,1,7.678359,2
0.0,3.0,10.0,1,6.937348,2
0.0,3.0,7.0,1,25.039146,2
1.0,1.0,1.0,0,145528.072072,0
0.0,1.0,1.0,1,27320.590692,2
0.0,1.0,2.0,1,4.235364,2
0.0,1.0,3.0,1,24.98873,2
0.0,1.0,4.0,1,0.784391,2
0.0,1.0,3.0,1,55.109738,2
0.0,2.0,2.0,1,14.421239,2
0.0,3.0,3.0,1,3.327924,2
0.0,3.0,4.0,1,0.576731,2
0.0,3.0,5.0,1,5.605663,2
0.0,3.0,6.0,1,7.826941,2
0.0,1.0,1.0,1,84996.68261,2
0.0,2.0,2.0,1,2.058346,2
0.0,2.0,3.0,1,4.225778,2
0.0,2.0,4.0,1,1.654435,2
0.0,2.0,5.0,1,8.485357,2
0.0,2.0,6.0,1,10.803407,2
0.0,2.0,7.0,1,1.437035,2
0.0,2.0,8.0,1,5.034327,2
0.0,3.0,9.0,1,9.156523,2
0.0,3.0,10.0,1,2.270889,2
0.0,3.0,9.0,1,19.147827,2
0.0,3.0,10.0,1,1.445146,2
0.0,3.0,5.0,1,31.928623,2
0.0,3.0,6.0,1,4.844752,2
0.0,3.0,7.0,1,0.031344,2
0.0,1.0,1.0,1,53095.326188,2
0.0,1.0,1.0,1,5361.020432,2
0.0,2.0,2.0,1,8.137413,2
0.0,2.0,3.0,1,11.620511,2
0.0,2.0,4.0,1,0.66604,2
0.0,2.0,5.0,1,2.035888,2
0.0,2.0,6.0,1,2.073809,2
0.0,2.0,7.0,1,3.401382,2
0.0,3.0,8.0,1,4.194557,2
0.0,3.0,9.0,1,2.552342,2
0.0,3.0,10.0,1,10.007847,2
0.0,3.0,11.0,1,2.441501,2
0.0,3.0,12.0,1,3.269955,2
0.0,3.0,12.0,1,13.168604,2
0.0,3.0,12.0,1,6.638641,2
0.0,3.0,9.0,1,16.811049,2
0.0,3.0,1.0,1,83.092179,2
0.0,3.0,2.0,1,7.006288,2
0.0,3.0,3.0,1,3.322818,2
0.0,3.0,4.0,1,5.439237,2
0.0,3.0,5.0,1,4.291975,2
0.0,3.0,6.0,1,4.982578,2
0.0,3.0,7.0,1,0.709208,2
0.0,3.0,8.0,1,11.363594,2
0.0,3.0,9.0,1,16.259266,2
0.0,3.0,5.0,1,28.71854,2
1.0,1.0,1.0,0,54187.774346,0
0.0,1.0,1.0,0,1404.0,0
0.0,1.0,1.0,0,13373.0,0
1.0,1.0,1.0,0,109464.0,0
0.0,1.0,1.0,1,35975.77844,2
0.0,2.0,2.0,1,12.736989,2
0.0,3.0,3.0,1,0.333278,2
0.0,3.0,4.0,1,0.977518,2
0.0,3.0,5.0,1,7.910228,2
0.0,3.0,6.0,1,5.865361,2
0.0,3.0,7.0,1,5.869549,2
0.0,3.0,8.0,1,4.829909,2
0.0,3.0,9.0,1,12.18419,2
0.0,3.0,9.0,1,10.506905,2
0.0,3.0,10.0,1,9.851376,2
0.0,3.0,7.0,1,12.827428,2
0.0,3.0,7.0,1,4.5406,2
0.0,3.0,6.0,1,13.22176,2
1.0,1.0,1.0,0,52240.566469,0
1.0,1.0,1.0,0,32474.0,0
0.0,1.0,1.0,1,20152.931129,2
0.0,2.0,2.0,1,12.247634,2
0.0,2.0,3.0,1,3.469998,2
0.0,2.0,4.0,1,0.141154,2
0.0,3.0,5.0,1,2.031252,2
0.0,3.0,6.0,1,6.866333,2
0.0,3.0,7.0,1,4.234656,2
0.0,3.0,8.0,1,0.262117,2
0.0,3.0,9.0,1,10.562409,2
0.0,3.0,9.0,1,30.77053,2
0.0,3.0,5.0,1,14.740752,2
0.0,3.0,4.0,1,13.108341,2
0.0,3.0,5.0,1,0.831653,2
0.0,3.0,5.0,1,12.204843,2
0.0,1.0,1.0,1,3167.597199,2
1.0,1.0,1.0,0,29793.0,0
0.0,1.0,1.0,1,27314.903707,2
0.0,2.0,2.0,1,12.613551,2
0.0,2.0,3.0,1,15.642501,2
0.0,3.0,4.0,1,19.843156,2
0.0,3.0,5.0,1,1.793327,2
0.0,3.0,6.0,1,2.987871,2
0.0,3.0,7.0,1,1.417664,2
0.0,3.0,6.0,1,25.624419,2
0.0,3.0,7.0,1,6.526408,2
0.0,3.0,7.0,1,6.814222,2
0.0,1.0,1.0,1,48925.02377,2
0.0,2.0,2.0,1,12.354155,2
0.0,2.0,3.0,1,34.715094,2
0.0,2.0,4.0,1,2.122552,2
0.0,2.0,4.0,1,15.342655,2
0.0,2.0,4.0,1,25.07624,2
0.0,2.0,5.0,1,9.822648,2
0.0,2.0,6.0,1,0.739093,2
0.0,2.0,7.0,1,3.602904,2
0.0,2.0,8.0,1,2.310361,2
0.0,2.0,7.0,1,3.960556,2
0.0,1.0,1.0,0,6916.763146,0
0.0,1.0,1.0,1,40341.768941,2
0.0,1.0,2.0,1,5.199346,2
0.0,1.0,3.0,1,5.123788,2
0.0,2.0,4.0,1,24.321809,2
0.0,3.0,5.0,1,14.450776,2
0.0,3.0,6.0,1,8.611382,2
0.0,3.0,5.0,1,9.295946,2
0.0,3.0,6.0,1,0.58846,2
0.0,3.0,7.0,1,0.414969,2
0.0,3.0,7.0,1,5.84342,2
0.0,3.0,8.0,1,1.071195,2
0.0,3.0,9.0,1,3.396762,2
0.0,3.0,9.0,1,23.631198,2
0.0,3.0,10.0,1,6.18234,2
0.0,1.0,1.0,0,63462.099668,0
0.0,1.0,1.0,0,12685.0,0
0.0,1.0,1.0,0,12359.0,0
0.0,1.0,1.0,0,185235.0,0
1.0,1.0,1.0,0,78886.0,0
0.0,1.0,1.0,1,38405.384654,2
0.0,1.0,2.0,1,9.622484,2
0.0,1.0,3.0,1,3.657395,2
0.0,2.0,4.0,1,16.74366,2
0.0,2.0,5.0,1,0.674188,2
0.0,2.0,6.0,1,0.174163,2
0.0,2.0,7.0,1,8.832536,2
0.0,2.0,8.0,1,5.905131,2
0.0,2.0,7.0,1,26.185411,2
0.0,3.0,8.0,1,1.355021,2
0.0,3.0,8.0,1,9.257085,2
0.0,3.0,8.0,1,7.763658,2
0.0,3.0,7.0,1,1.565634,2
0.0,3.0,8.0,1,1.495131,2
0.0,3.0,9.0,1,1.0707,2
0.0,1.0,1.0,0,66964.313149,0
1.0,1.0,1.0,0,110937.0,0
1.0,1.0,1.0,0,55508.0,0
1.0,1.0,1.0,0,3935.0,0
1.0,1.0,1.0,0,150198.0,0
1.0,1.0,1.0,0,0.0,0
0.0,1.0,1.0,0,42539.0,0
1.0,1.0,1.0,0,15516.0,0
1.0,1.0,1.0,0,12443.0,0
0.0,1.0,1.0,0,43242.0,0
1.0,1.0,1.0,0,38899.0,0
0.0,1.0,1.0,0,138409.0,0
0.0,1.0,1.0,0,8698.0,0
1.0,1.0,1.0,0,31353.0,0
0.0,1.0,1.0,0,44976.0,0
0.0,1.0,1.0,0,149019.0,0
0.0,1.0,1.0,0,48154.0,0
0.0,1.0,1.0,1,7936.0,2
1.0,1.0,1.0,0,65923.0,0
1.0,1.0,1.0,0,57374.0,0
0.0,1.0,1.0,1,42581.0,2
0.0,1.0,1.0,0,95765.0,0
1.0,1.0,1.0,0,140423.0,0
0.0,1.0,1.0,0,221015.0,0
0.0,1.0,1.0,0,113519.0,0
0.0,1.0,1.0,1,102218.0,2
1.0,1.0,1.0,0,63174.0,0
0.0,1.0,1.0,0,47027.0,0
1.0,1.0,1.0,0,30996.0,0
0.0,1.0,1.0,0,44278.0,0
1.0,1.0,1.0,0,63995.0,0
1.0,1.0,1.0,0,40351.0,0
1.0,1.0,1.0,0,152512.0,0
1.0,1.0,1.0,0,82394.0,0
1.0,1.0,1.0,0,239689.0,0
1.0,1.0,1.0,0,3451.0,0
1.0,1.0,1.0,0,228684.0,0
0.0,1.0,1.0,1,37284.0,2
0.0,1.0,1.0,0,0.0,0
1.0,1.0,1.0,0,39120.0,0
0.0,1.0,1.0,0,61520.0,0
0.0,2.0,2.0,0,10.000008,0
0.0,3.0,3.0,0,3.599096,0
0.0,4.0,4.0,0,9.86943,0
0.0,5.0,5.0,0,1.294983,0
0.0,6.0,6.0,0,14.431996,0
0.0,7.0,7.0,0,5.894451,0
0.0,8.0,7.0,0,18.994237,0
0.0,9.0,8.0,0,0.228704,0
0.0,10.0,9.0,0,3.878309,0
0.0,11.0,8.0,0,15.272947,0
0.0,12.0,7.0,0,5.235676,0
0.0,13.0,6.0,0,21.139578,0
0.0,14.0,7.0,0,5.155833,0
0.0,15.0,8.0,0,1.109247,0
0.0,16.0,7.0,0,10.365998,0
0.0,17.0,7.0,0,7.074921,0
0.0,18.0,8.0,0,2.087067,1
0.0,19.0,8.0,0,11.499087,1
0.0,20.0,8.0,0,7.544162,1
0.0,21.0,9.0,0,1.268852,1
0.0,22.0,10.0,0,10.171979,1
0.0,23.0,8.0,0,19.575493,1
0.0,24.0,4.0,0,29.343207,1
0.0,25.0,3.0,0,12.264019,1
0.0,25.0,3.0,0,25.860754,1
0.0,26.0,4.0,0,7.756869,1
0.0,27.0,5.0,0,8.019062,1
0.0,28.0,5.0,0,11.312471,1
0.0,29.0,5.0,0,10.823363,1
0.0,1.0,1.0,1,26468.928201,2
1.0,1.0,1.0,0,3625.0,1
0.0,1.0,1.0,0,13819.0,1
0.0,1.0,1.0,0,146847.0,1
1.0,1.0,1.0,0,5365.0,1
0.0,1.0,1.0,0,68921.0,1
0.0,1.0,1.0,0,100383.0,1
0.0,2.0,2.0,0,8.135767,1
0.0,3.0,3.0,0,8.091581,1
0.0,4.0,4.0,0,25.089478,1
0.0,5.0,5.0,0,1.76594,1
0.0,6.0,6.0,0,14.421698,1
0.0,6.0,7.0,0,2.456639,1
0.0,7.0,7.0,0,0.088664,1
0.0,8.0,8.0,0,0.771367,1
0.0,9.0,7.0,0,29.163992,1
0.0,10.0,8.0,0,6.066773,1
0.0,11.0,7.0,0,8.203019,1
0.0,12.0,4.0,0,25.986842,1
0.0,13.0,5.0,0,1.564263,1
0.0,14.0,6.0,0,12.22493,1
0.0,15.0,7.0,0,5.553766,1
0.0,16.0,5.0,0,15.811566,1
0.0,17.0,6.0,0,0.796463,1
0.0,18.0,7.0,0,14.902616,1
0.0,19.0,8.0,0,3.037359,1
0.0,20.0,9.0,0,4.318273,1
0.0,21.0,8.0,0,8.251596,1
0.0,22.0,9.0,0,0.503756,1
0.0,23.0,10.0,0,2.608865,1
0.0,24.0,9.0,0,21.844072,1
0.0,25.0,7.0,0,20.6623,1
0.0,26.0,3.0,0,28.973043,1
0.0,26.0,3.0,0,28.705372,1
0.0,27.0,4.0,0,0.0,1
0.0,28.0,5.0,0,0.0,1
0.0,1.0,1.0,0,139881.0,1
0.0,1.0,1.0,0,65287.0,1
1.0,1.0,1.0,0,12332.0,1
1.0,1.0,1.0,0,81841.0,1
0.0,1.0,1.0,0,5020.0,1
0.0,1.0,1.0,0,24171.0,1
0.0,2.0,2.0,0,9.826977,1
0.0,3.0,3.0,0,7.167266,1
0.0,4.0,4.0,0,4.901677,1
0.0,5.0,5.0,0,8.115009,1
0.0,6.0,6.0,0,1.99716,1
0.0,7.0,4.0,0,46.937189,1
0.0,8.0,5.0,0,1.188774,1
0.0,9.0,5.0,0,3.469815,1
0.0,10.0,6.0,0,5.337126,1
0.0,11.0,7.0,0,1.028906,1
0.0,12.0,6.0,0,10.93898,1
0.0,13.0,7.0,0,3.609932,1
0.0,14.0,8.0,0,5.33443,1
0.0,15.0,9.0,0,2.284955,1
0.0,16.0,10.0,0,16.849386,1
0.0,17.0,6.0,0,23.559382,1
0.0,18.0,7.0,0,3.784218,1
0.0,19.0,5.0,0,15.13825,1
0.0,20.0,5.0,0,8.491956,1
0.0,21.0,6.0,0,6.968648,1
0.0,22.0,4.0,0,35.029521,1
0.0,23.0,5.0,0,8.306122,1
0.0,24.0,4.0,0,11.329543,1
0.0,25.0,5.0,0,3.045138,1
0.0,26.0,6.0,0,1.037513,1
0.0,26.0,6.0,0,2.004905,1
0.0,27.0,7.0,0,10.603958,1
0.0,27.0,6.0,0,41.713264,1
0.0,28.0,7.0,0,0.0,1
0.0,1.0,1.0,0,3375.0,1
0.0,2.0,2.0,0,5.072486,1
0.0,3.0,3.0,0,17.833173,1
0.0,4.0,4.0,0,8.906821,1
0.0,5.0,5.0,0,1.98858,1
0.0,6.0,6.0,0,0.03437,1
0.0,7.0,7.0,0,6.871166,1
0.0,8.0,8.0,0,16.253853,1
0.0,9.0,8.0,0,4.083845,1
0.0,10.0,8.0,0,17.95643,1
0.0,11.0,9.0,0,1.98742,1
0.0,12.0,8.0,0,11.195502,1
0.0,13.0,6.0,0,24.625785,1
0.0,14.0,5.0,0,4.89075,1
0.0,15.0,6.0,0,10.984583,1
0.0,16.0,7.0,0,1.893078,1
0.0,17.0,8.0,0,0.395912,1
0.0,18.0,6.0,0,22.645172,1
0.0,19.0,7.0,0,1.981756,1
0.0,20.0,8.0,0,1.400132,1
0.0,20.0,8.0,0,16.148394,1
0.0,21.0,8.0,0,6.072555,1
0.0,22.0,6.0,0,31.294067,1
0.0,23.0,7.0,0,0.498721,1
0.0,24.0,7.0,0,4.145202,1
0.0,25.0,4.0,0,34.599527,1
0.0,26.0,5.0,0,12.647757,1
0.0,27.0,6.0,0,7.309592,1
0.0,28.0,4.0,0,7.110704,1
0.0,28.0,5.0,0,19.172667,1
1.0,1.0,1.0,0,4864.0,1
0.0,1.0,1.0,0,37820.0,1
0.0,1.0,1.0,0,27790.0,1
0.0,1.0,1.0,0,83435.0,1
0.0,1.0,1.0,0,3617.0,1
0.0,2.0,2.0,0,8.049796,1
0.0,3.0,3.0,0,11.778229,1
0.0,4.0,4.0,0,7.835908,1
0.0,5.0,5.0,0,4.426736,1
0.0,6.0,6.0,0,4.577534,1
0.0,7.0,7.0,0,18.891674,1
0.0,8.0,7.0,0,9.711922,1
0.0,9.0,8.0,0,0.838217,1
0.0,10.0,6.0,0,24.334154,1
0.0,11.0,5.0,0,7.518011,1
0.0,12.0,6.0,0,13.749896,1
0.0,13.0,6.0,0,7.707301,1
0.0,14.0,6.0,0,6.68692,1
0.0,15.0,6.0,0,3.733312,1
0.0,16.0,7.0,0,2.210347,1
0.0,17.0,8.0,0,3.47299,1
0.0,18.0,9.0,0,6.149886,1
0.0,19.0,10.0,0,6.439766,1
0.0,20.0,7.0,0,36.784695,1
0.0,21.0,8.0,0,0.487131,1
0.0,22.0,5.0,0,12.935565,1
0.0,23.0,4.0,0,34.175898,1
0.0,24.0,3.0,0,16.269854,1
0.0,25.0,4.0,0,5.302625,1
0.0,25.0,5.0,0,3.224548,1
0.0,26.0,5.0,0,23.522502,1
0.0,26.0,5.0,0,19.184583,1
0.0,27.0,6.0,0,0.0,1
0.0,28.0,7.0,0,0.0,1
1.0,1.0,1.0,0,82655.0,1
0.0,1.0,1.0,0,119843.0,1
1.0,1.0,1.0,0,15938.0,1
0.0,1.0,1.0,1,22201.0,2
0.0,1.0,1.0,0,24792.0,1
0.0,1.0,1.0,0,38742.0,1
1.0,1.0,1.0,0,190937.0,1
0.0,1.0,1.0,0,26490.0,1
0.0,1.0,1.0,0,62652.0,1
0.0,2.0,2.0,0,13.607551,1
0.0,3.0,3.0,0,8.664736,1
0.0,4.0,4.0,0,5.172648,1
0.0,5.0,5.0,0,12.421014,1
0.0,6.0,6.0,0,2.55871,1
0.0,7.0,5.0,0,35.114026,1
0.0,8.0,4.0,0,15.71283,1
0.0,9.0,5.0,0,4.36514,1
0.0,10.0,6.0,0,1.093737,1
0.0,11.0,6.0,0,2.512399,1
0.0,12.0,6.0,0,6.859421,1
0.0,13.0,7.0,0,11.619242,1
0.0,14.0,8.0,0,8.863347,1
0.0,15.0,9.0,0,2.101269,1
0.0,16.0,9.0,0,7.438104,1
0.0,17.0,7.0,0,22.356047,1
0.0,18.0,8.0,0,0.625392,1
0.0,19.0,8.0,0,6.317741,1
0.0,20.0,5.0,0,27.575053,1
0.0,21.0,6.0,0,0.030502,1
0.0,22.0,6.0,0,9.736642,1
0.0,23.0,7.0,0,1.508046,1
0.0,24.0,8.0,0,8.723919,1
0.0,25.0,7.0,0,10.897189,1
0.0,25.0,1.0,0,74.125295,1
0.0,26.0,2.0,0,0.0,1
0.0,27.0,3.0,0,0.0,1
0.0,28.0,4.0,0,0.0,1
0.0,29.0,5.0,0,0.0,1
0.0,1.0,1.0,0,62304.0,1
1.0,1.0,1.0,0,22206.0,1
0.0,1.0,1.0,0,46848.0,1
1.0,1.0,1.0,0,91653.0,1
1.0,1.0,1.0,0,7705.0,1
1.0,1.0,1.0,0,86038.0,1
1.0,1.0,1.0,0,24255.0,1
0.0,1.0,1.0,0,73224.0,1
0.0,1.0,1.0,0,14270.0,1
1.0,1.0,1.0,0,51028.0,1
0.0,1.0,1.0,0,36153.0,1
1.0,1.0,1.0,0,44336.0,1
0.0,1.0,1.0,1,1933.0,2
0.0,1.0,1.0,0,36571.0,1
0.0,1.0,1.0,0,98808.0,1
0.0,2.0,2.0,0,6.772685,1
0.0,3.0,3.0,0,4.818339,1
0.0,4.0,4.0,0,8.39589,1
0.0,5.0,5.0,0,17.102449,1
0.0,6.0,6.0,0,6.960841,1
0.0,7.0,7.0,0,5.85665,1
0.0,8.0,8.0,0,4.158916,1
0.0,9.0,9.0,0,2.974465,1
0.0,10.0,7.0,0,17.586219,1
0.0,11.0,7.0,0,19.369045,1
0.0,12.0,8.0,0,1.269441,1
0.0,13.0,8.0,0,2.77888,1
0.0,14.0,4.0,0,43.470301,1
0.0,15.0,2.0,0,20.664217,1
0.0,16.0,3.0,0,3.735605,1
0.0,17.0,4.0,0,2.260237,1
0.0,18.0,5.0,0,16.628501,1
0.0,19.0,6.0,0,1.846694,1
0.0,20.0,7.0,0,2.83442,1
0.0,21.0,8.0,0,4.885064,1
0.0,22.0,9.0,0,1.207996,1
0.0,23.0,9.0,0,11.148147,1
0.0,24.0,10.0,0,1.660786,1
0.0,25.0,8.0,0,21.947657,1
0.0,26.0,9.0,0,9.79685,1
0.0,27.0,8.0,0,7.68428,1
0.0,28.0,8.0,0,2.511409,1
0.0,29.0,4.0,0,42.663305,1
0.0,28.0,5.0,0,7.010711,1
0.0,1.0,1.0,0,10374.0,1
1.0,1.0,1.0,0,109543.0,1
0.0,1.0,1.0,0,4910.0,1
0.0,2.0,2.0,0,11.393242,1
0.0,3.0,3.0,0,11.863973,1
0.0,4.0,4.0,0,1.527482,1
0.0,5.0,5.0,0,18.296173,1
0.0,6.0,5.0,0,18.911904,1
0.0,7.0,6.0,0,7.171889,1
0.0,8.0,7.0,0,0.476596,1
0.0,9.0,8.0,0,1.34244,1
0.0,10.0,8.0,0,2.230172,1
0.0,11.0,7.0,0,20.782857,1
0.0,12.0,8.0,0,4.106857,1
0.0,13.0,8.0,0,17.854666,1
0.0,14.0,8.0,0,7.812307,1
0.0,14.0,9.0,0,1.782261,1
0.0,15.0,10.0,0,2.153484,1
0.0,16.0,7.0,0,13.985402,1
0.0,17.0,8.0,0,1.254869,1
0.0,18.0,9.0,0,2.321672,1
0.0,19.0,9.0,0,12.523875,1
0.0,20.0,9.0,0,9.013946,1
0.0,21.0,6.0,0,34.166298,1
0.0,22.0,2.0,0,35.894331,1
0.0,23.0,3.0,0,23.972103,1
0.0,24.0,3.0,0,16.177026,1
0.0,25.0,4.0,0,3.406888,1
0.0,25.0,4.0,0,19.577287,1
0.0,26.0,5.0,0,0.0,1
0.0,27.0,6.0,0,0.0,1
0.0,28.0,7.0,0,0.0,1
0.0,1.0,1.0,0,15327.0,1
0.0,2.0,2.0,0,12.504598,1
0.0,3.0,3.0,0,9.793383,1
0.0,4.0,4.0,0,4.933889,1
0.0,5.0,5.0,0,11.663713,1
0.0,6.0,6.0,0,7.81319,1
0.0,7.0,7.0,0,12.023186,1
0.0,8.0,7.0,0,5.961524,1
0.0,9.0,8.0,0,0.698264,1
0.0,10.0,9.0,0,4.689755,1
0.0,11.0,8.0,0,13.804071,1
0.0,12.0,9.0,0,1.291292,1
0.0,13.0,5.0,0,40.166938,1
0.0,14.0,4.0,0,4.877371,1
0.0,15.0,5.0,0,2.314502,1
0.0,16.0,6.0,0,4.688933,1
0.0,17.0,7.0,0,3.103588,1
0.0,18.0,6.0,0,5.655114,1
0.0,19.0,5.0,0,45.510877,1
0.0,20.0,2.0,0,18.148857,1
0.0,21.0,3.0,0,11.76632,1
0.0,22.0,4.0,0,28.771019,1
0.0,23.0,5.0,0,0.873031,1
0.0,24.0,5.0,0,2.361628,1
0.0,25.0,6.0,0,4.753124,1
0.0,26.0,7.0,0,0.017127,1
0.0,27.0,7.0,0,18.712718,1
0.0,28.0,7.0,0,14.651866,1
0.0,28.0,8.0,0,8.450122,1
0.0,29.0,9.0,0,0.0,1
0.0,1.0,1.0,1,34211.0,2
0.0,1.0,1.0,0,47496.0,1
0.0,1.0,1.0,1,1112.0,2
0.0,1.0,1.0,0,0.0,0
0.0,1.0,1.0,1,25352.0,2
0.0,1.0,1.0,0,15389.0,0
1.0,1.0,1.0,0,115182.0,0
0.0,1.0,1.0,1,20228.0,2
0.0,1.0,1.0,0,23324.0,0
1.0,1.0,1.0,0,30382.0,0
0.0,1.0,1.0,0,14574.0,0
0.0,1.0,1.0,0,47000.0,0
1.0,1.0,1.0,0,54155.0,0
0.0,1.0,1.0,0,1951.0,0
1.0,1.0,1.0,0,12015.0,0
0.0,1.0,1.0,0,61213.0,0
0.0,1.0,1.0,1,128830.0,2
1.0,1.0,1.0,0,18635.0,0
0.0,1.0,1.0,1,427521.0,2
0.0,1.0,1.0,0,161190.0,0
0.0,1.0,1.0,1,76103.0,2
1.0,1.0,1.0,0,80631.0,0
0.0,1.0,1.0,1,98544.0,2
1.0,1.0,1.0,0,247689.0,0
1.0,1.0,1.0,0,295868.0,0
0.0,1.0,1.0,0,18473.0,0
1.0,1.0,1.0,0,7372.0,0
1.0,1.0,1.0,0,69815.0,0
