failed_attempt_count,unique_ports_accessed,request_frequency,sql_flag,time_gap,label,ml_pred
1.0,1.0,1.0,0,12572.0,1,0
0.0,1.0,1.0,0,29337.0,1,0
1.0,1.0,1.0,0,28291.0,1,0
0.0,1.0,1.0,0,5889.0,1,0
1.0,1.0,1.0,0,43822.0,1,0
0.0,1.0,1.0,0,8401.0,1,0
1.0,1.0,1.0,0,73705.0,1,0
1.0,1.0,1.0,0,102764.0,1,0
1.0,1.0,1.0,0,19177.0,1,0
0.0,1.0,1.0,0,2987.0,1,0
0.0,1.0,1.0,0,71066.0,1,0
0.0,1.0,1.0,0,62467.0,1,0
0.0,1.0,1.0,0,104235.0,1,0
0.0,1.0,1.0,0,64628.0,1,0
0.0,1.0,1.0,0,49253.0,1,0
0.0,1.0,1.0,0,42317.0,1,0
0.0,1.0,1.0,0,25591.0,1,0
0.0,1.0,1.0,0,90757.0,1,0
0.0,1.0,1.0,0,13629.0,1,0
1.0,1.0,1.0,0,13519.0,1,0
0.0,1.0,1.0,0,18486.0,1,0
0.0,1.0,1.0,0,87754.0,1,0
0.0,1.0,1.0,0,72526.0,1,0
1.0,1.0,1.0,0,24176.0,1,0
0.0,1.0,1.0,0,8727.0,1,0
0.0,1.0,1.0,0,18188.0,1,0
0.0,1.0,1.0,0,25854.0,1,0
0.0,1.0,1.0,0,17941.0,1,0
0.0,1.0,1.0,0,8595.0,1,0
0.0,1.0,1.0,0,17561.0,1,0
0.0,1.0,1.0,0,46127.0,1,0
1.0,1.0,1.0,0,2952.0,1,0
0.0,1.0,1.0,0,39771.0,1,0
0.0,1.0,1.0,0,5001.0,1,0
0.0,1.0,1.0,0,3750.0,1,0
0.0,1.0,1.0,0,4792.0,1,0
0.0,1.0,1.0,0,64131.0,1,0
0.0,1.0,1.0,0,51193.0,1,0
0.0,1.0,1.0,0,20269.0,1,0
0.0,1.0,1.0,0,171821.0,1,0
0.0,1.0,1.0,0,50107.0,1,0
0.0,1.0,1.0,0,124812.0,1,0
1.0,1.0,1.0,0,29547.0,1,0
0.0,1.0,1.0,0,12214.0,1,0
1.0,1.0,1.0,0,55909.0,1,0
1.0,1.0,1.0,0,92782.0,1,0
0.0,1.0,1.0,0,8149.0,1,0
0.0,1.0,1.0,0,3595.0,1,0
0.0,1.0,1.0,0,65805.0,1,0
0.0,1.0,1.0,0,9962.0,1,0
0.0,1.0,1.0,0,8421.0,1,0
0.0,1.0,1.0,0,6039.0,1,0
0.0,1.0,1.0,0,13018.0,1,0
0.0,1.0,1.0,0,20447.0,1,0
1.0,1.0,1.0,0,18209.0,1,0
0.0,1.0,1.0,0,170891.0,1,0
1.0,1.0,1.0,0,4229.0,1,0
1.0,1.0,1.0,0,69942.0,1,0
0.0,1.0,1.0,0,12862.0,1,0
0.0,1.0,1.0,0,51197.0,1,0
0.0,1.0,1.0,0,36317.0,1,0
0.0,1.0,1.0,0,20619.0,1,0
0.0,1.0,1.0,0,41450.0,1,0
0.0,1.0,1.0,0,3409.0,1,0
1.0,1.0,1.0,0,21501.0,1,0
0.0,1.0,1.0,0,6529.0,1,0
0.0,1.0,1.0,0,31201.0,1,0
1.0,1.0,1.0,0,16633.0,1,0
1.0,1.0,1.0,0,77464.0,1,0
0.0,1.0,1.0,0,64166.0,1,0
0.0,1.0,1.0,0,18145.0,1,0
0.0,1.0,1.0,0,196994.0,1,0
0.0,1.0,1.0,0,55740.0,1,0
1.0,1.0,1.0,0,21979.0,1,0
0.0,1.0,1.0,0,22853.0,1,0
1.0,1.0,1.0,0,76370.0,1,0
0.0,1.0,1.0,0,4622.0,1,0
0.0,1.0,1.0,0,232893.0,1,0
0.0,1.0,1.0,0,82919.0,1,0
0.0,1.0,1.0,0,22790.0,1,0
0.0,1.0,1.0,0,66434.0,1,0
0.0,1.0,1.0,0,59091.0,1,0
0.0,1.0,1.0,0,61804.0,1,0
0.0,1.0,1.0,0,85544.0,1,0
0.0,1.0,1.0,0,1907.0,1,0
0.0,1.0,1.0,0,35925.0,1,0
0.0,1.0,1.0,0,35380.0,1,0
0.0,1.0,1.0,0,22589.0,1,0
0.0,1.0,1.0,0,12023.0,1,0
0.0,1.0,1.0,0,148407.0,1,0
0.0,1.0,1.0,0,4349.0,1,0
0.0,1.0,1.0,0,42511.0,1,0
0.0,1.0,1.0,0,44499.0,1,0
1.0,1.0,1.0,0,49890.0,1,0
1.0,1.0,1.0,0,12990.0,1,0
1.0,1.0,1.0,0,62675.0,1,0
0.0,1.0,1.0,0,43502.0,1,0
0.0,1.0,1.0,0,52241.0,1,0
0.0,1.0,1.0,0,44945.0,1,0
1.0,1.0,1.0,0,66284.0,1,0
0.0,1.0,1.0,0,19464.0,1,0
0.0,1.0,1.0,0,6658.0,1,0
0.0,1.0,1.0,0,37052.0,1,0
1.0,1.0,1.0,0,27387.0,1,0
0.0,1.0,1.0,0,12226.0,1,0
1.0,1.0,1.0,0,24698.0,1,0
0.0,1.0,1.0,0,18376.0,1,0
0.0,1.0,1.0,0,77306.0,1,0
1.0,1.0,1.0,0,67315.0,1,0
1.0,1.0,1.0,0,2529.0,1,0
0.0,1.0,1.0,0,10394.0,1,0
0.0,1.0,1.0,0,152662.0,1,0
0.0,1.0,1.0,0,743.0,1,0
0.0,1.0,1.0,0,49202.0,1,0
0.0,1.0,1.0,0,25097.0,1,0
0.0,1.0,1.0,0,32554.0,1,0
1.0,1.0,1.0,0,134900.0,1,0
0.0,1.0,1.0,0,62466.0,1,0
0.0,1.0,1.0,0,9426.0,1,0
0.0,1.0,1.0,0,36501.0,1,0
0.0,1.0,1.0,0,4745.0,1,0
0.0,1.0,1.0,0,9289.0,1,0
0.0,1.0,1.0,0,64635.0,1,0
0.0,1.0,1.0,0,67606.0,1,0
0.0,1.0,1.0,0,9753.0,1,0
1.0,1.0,1.0,0,98552.0,1,0
0.0,1.0,1.0,0,93380.0,1,0
0.0,1.0,1.0,0,36068.0,1,0
0.0,1.0,1.0,0,3970.0,1,0
0.0,1.0,1.0,0,17284.0,1,0
0.0,1.0,1.0,0,16125.0,1,0
0.0,1.0,1.0,0,32737.0,1,0
0.0,1.0,1.0,0,7161.0,1,0
0.0,1.0,1.0,0,49095.0,1,0
1.0,1.0,1.0,0,14423.0,1,0
0.0,1.0,1.0,0,23115.0,1,0
1.0,1.0,1.0,0,224706.0,1,0
0.0,1.0,1.0,0,5273.0,1,0
0.0,1.0,1.0,0,75975.0,1,0
0.0,1.0,1.0,0,17847.0,1,0
0.0,1.0,1.0,0,20014.0,1,0
0.0,1.0,1.0,0,24672.0,1,0
0.0,1.0,1.0,0,52732.0,1,0
1.0,1.0,1.0,0,166511.0,1,0
0.0,1.0,1.0,0,32223.0,1,0
0.0,1.0,1.0,0,40377.0,1,0
0.0,1.0,1.0,0,21172.0,1,0
0.0,1.0,1.0,0,1619.0,1,0
0.0,1.0,1.0,0,42679.0,1,0
1.0,1.0,1.0,0,23510.0,1,0
0.0,1.0,1.0,0,10957.0,1,0
0.0,1.0,1.0,0,15997.0,1,0
1.0,1.0,1.0,0,95470.0,1,0
0.0,1.0,1.0,0,54494.0,1,0
0.0,1.0,1.0,0,76369.0,1,0
1.0,1.0,1.0,0,70910.0,1,0
1.0,1.0,1.0,0,64229.0,1,0
0.0,1.0,1.0,0,26861.0,1,0
0.0,1.0,1.0,0,70445.0,1,0
0.0,1.0,1.0,0,5108.0,1,0
1.0,1.0,1.0,0,22072.0,1,0
0.0,1.0,1.0,0,36017.0,1,0
0.0,1.0,1.0,0,21227.0,1,0
0.0,1.0,1.0,0,17928.0,1,0
0.0,1.0,1.0,0,18451.0,1,0
0.0,1.0,1.0,0,23069.0,1,0
0.0,1.0,1.0,0,23513.0,1,0
1.0,1.0,1.0,0,23633.0,1,0
0.0,1.0,1.0,0,63801.0,1,0
0.0,1.0,1.0,0,64545.0,1,0
0.0,1.0,1.0,0,8683.0,1,0
1.0,1.0,1.0,0,6055.0,1,0
0.0,1.0,1.0,0,65788.0,1,0
0.0,1.0,1.0,0,9018.0,1,0
0.0,1.0,1.0,0,51979.0,1,0
0.0,1.0,1.0,0,1382.0,1,0
0.0,1.0,1.0,0,5653.0,1,0
0.0,1.0,1.0,0,2454.0,1,0
0.0,1.0,1.0,0,76255.0,1,0
1.0,1.0,1.0,0,47357.0,1,0
0.0,2.0,1.0,0,259.0,1,0
0.0,1.0,1.0,0,42520.0,1,0
0.0,1.0,1.0,0,14583.0,1,0
1.0,1.0,1.0,0,3781.0,1,0
0.0,1.0,1.0,0,25961.0,1,0
0.0,1.0,1.0,0,3259.0,1,0
0.0,1.0,1.0,0,4193.0,1,0
0.0,1.0,1.0,0,55055.0,1,0
1.0,1.0,1.0,0,15907.0,1,0
0.0,1.0,1.0,0,34008.0,1,0
0.0,1.0,1.0,0,29654.0,1,0
0.0,1.0,1.0,0,13532.0,1,0
0.0,1.0,1.0,0,10776.0,1,0
0.0,1.0,1.0,0,5615.0,1,0
0.0,1.0,1.0,0,775.0,1,0
0.0,1.0,1.0,0,17131.0,1,0
0.0,1.0,1.0,0,44187.0,1,0
1.0,1.0,1.0,0,108732.0,1,0
1.0,1.0,1.0,0,6607.0,1,0
1.0,1.0,1.0,0,20449.0,1,0
1.0,1.0,1.0,0,357.0,1,0
1.0,1.0,1.0,0,2216.0,1,0
0.0,1.0,1.0,0,3837.0,1,0
0.0,1.0,1.0,0,24400.0,1,0
1.0,1.0,1.0,0,71470.0,1,0
1.0,1.0,1.0,0,31321.0,1,0
0.0,1.0,1.0,0,15962.0,1,0
0.0,1.0,1.0,0,77473.0,1,0
0.0,1.0,1.0,0,88963.0,1,0
0.0,1.0,1.0,0,61184.0,1,0
0.0,1.0,1.0,0,30391.0,1,0
1.0,1.0,1.0,0,30553.0,1,0
0.0,1.0,1.0,0,6674.0,1,0
0.0,1.0,1.0,0,5513.0,1,0
0.0,1.0,1.0,0,99423.0,1,0
1.0,1.0,1.0,0,17902.0,1,0
0.0,1.0,1.0,0,55964.0,1,0
1.0,1.0,1.0,0,24024.0,1,0
0.0,1.0,1.0,0,24787.0,1,0
0.0,1.0,1.0,0,118313.0,1,0
0.0,1.0,1.0,0,7069.0,1,0
0.0,1.0,1.0,0,6381.0,1,0
1.0,1.0,1.0,0,9042.0,1,0
1.0,1.0,1.0,0,16702.0,1,0
0.0,1.0,1.0,0,9464.0,1,0
0.0,1.0,1.0,0,26216.0,1,0
0.0,1.0,1.0,0,32519.0,1,0
1.0,1.0,1.0,0,3879.0,1,0
1.0,1.0,1.0,0,22794.0,1,0
0.0,1.0,1.0,0,121502.0,1,0
1.0,1.0,1.0,0,52115.0,1,0
0.0,1.0,1.0,0,49585.0,1,0
1.0,1.0,1.0,0,9719.0,1,0
0.0,1.0,1.0,0,13699.0,1,0
1.0,1.0,1.0,0,64110.0,1,0
0.0,1.0,1.0,0,141441.0,1,0
0.0,1.0,1.0,0,9243.0,1,0
0.0,1.0,1.0,0,15967.0,1,0
0.0,1.0,1.0,0,2029.0,1,0
0.0,1.0,1.0,0,31757.0,1,0
0.0,1.0,1.0,0,31519.0,1,0
0.0,1.0,1.0,0,9196.0,1,0
1.0,1.0,1.0,0,8404.0,1,0
1.0,1.0,1.0,0,78033.0,1,0
0.0,1.0,1.0,0,58379.0,1,0
0.0,1.0,1.0,0,55250.0,1,0
0.0,1.0,1.0,0,44380.0,1,0
1.0,1.0,1.0,0,12471.0,1,0
0.0,1.0,1.0,0,31479.0,1,0
0.0,1.0,1.0,0,20064.0,1,0
0.0,1.0,1.0,0,48648.0,1,0
0.0,1.0,1.0,0,3547.0,1,0
0.0,1.0,1.0,0,10504.0,1,0
1.0,1.0,1.0,0,92997.0,1,0
1.0,1.0,1.0,0,50666.0,1,0
0.0,1.0,1.0,0,9172.0,1,0
0.0,1.0,1.0,0,38805.0,1,0
1.0,1.0,1.0,0,14321.0,1,0
0.0,1.0,1.0,0,141346.0,1,0
0.0,1.0,1.0,0,57061.0,1,0
0.0,2.0,2.0,0,10.000008,0,1
0.0,4.0,4.0,0,9.86943,0,1
0.0,5.0,5.0,0,1.294983,0,1
0.0,6.0,6.0,0,14.431996,0,1
0.0,7.0,7.0,0,5.894451,0,1
0.0,8.0,7.0,0,18.994237,0,1
0.0,9.0,8.0,0,0.228704,0,1
0.0,10.0,9.0,0,3.878309,0,1
0.0,11.0,8.0,0,15.272947,0,1
0.0,12.0,7.0,0,5.235676,0,1
0.0,13.0,6.0,0,21.139578,0,1
0.0,14.0,7.0,0,5.155833,0,1
0.0,15.0,8.0,0,1.109247,0,1
0.0,16.0,7.0,0,10.365998,0,1
0.0,17.0,7.0,0,7.074921,0,1
1.0,1.0,1.0,0,3625.0,1,0
0.0,1.0,1.0,0,13819.0,1,0
0.0,1.0,1.0,0,146847.0,1,0
1.0,1.0,1.0,0,5365.0,1,0
0.0,1.0,1.0,0,68921.0,1,0
0.0,1.0,1.0,0,100383.0,1,0
0.0,1.0,1.0,0,139881.0,1,0
0.0,1.0,1.0,0,65287.0,1,0
1.0,1.0,1.0,0,12332.0,1,0
1.0,1.0,1.0,0,81841.0,1,0
0.0,1.0,1.0,0,5020.0,1,0
0.0,1.0,1.0,0,24171.0,1,0
0.0,1.0,1.0,0,3375.0,1,0
1.0,1.0,1.0,0,4864.0,1,0
0.0,1.0,1.0,0,37820.0,1,0
0.0,1.0,1.0,0,27790.0,1,0
0.0,1.0,1.0,0,83435.0,1,0
0.0,1.0,1.0,0,3617.0,1,0
1.0,1.0,1.0,0,82655.0,1,0
0.0,1.0,1.0,0,119843.0,1,0
1.0,1.0,1.0,0,15938.0,1,0
0.0,1.0,1.0,0,24792.0,1,0
0.0,1.0,1.0,0,38742.0,1,0
1.0,1.0,1.0,0,190937.0,1,0
0.0,1.0,1.0,0,26490.0,1,0
0.0,1.0,1.0,0,62652.0,1,0
0.0,1.0,1.0,0,62304.0,1,0
1.0,1.0,1.0,0,22206.0,1,0
0.0,1.0,1.0,0,46848.0,1,0
1.0,1.0,1.0,0,91653.0,1,0
1.0,1.0,1.0,0,7705.0,1,0
1.0,1.0,1.0,0,86038.0,1,0
1.0,1.0,1.0,0,24255.0,1,0
0.0,1.0,1.0,0,73224.0,1,0
0.0,1.0,1.0,0,14270.0,1,0
1.0,1.0,1.0,0,51028.0,1,0
0.0,1.0,1.0,0,36153.0,1,0
1.0,1.0,1.0,0,44336.0,1,0
0.0,1.0,1.0,0,36571.0,1,0
0.0,1.0,1.0,0,98808.0,1,0
0.0,1.0,1.0,0,10374.0,1,0
1.0,1.0,1.0,0,109543.0,1,0
0.0,1.0,1.0,0,4910.0,1,0
0.0,1.0,1.0,0,15327.0,1,0
0.0,1.0,1.0,0,47496.0,1,0
0.0,3.0,3.0,0,13.526307,0,1
0.0,4.0,4.0,0,4.211053,0,1
0.0,5.0,5.0,0,12.616216,0,1
0.0,6.0,6.0,0,1.63844,0,1
0.0,7.0,7.0,0,12.825958,0,1
0.0,8.0,7.0,0,11.552238,0,1
0.0,9.0,7.0,0,8.987024,0,1
0.0,10.0,8.0,0,3.761358,0,1
0.0,11.0,7.0,0,10.257937,0,1
0.0,12.0,8.0,0,4.228325,0,1
0.0,13.0,9.0,0,3.397974,0,1
0.0,14.0,9.0,0,4.174618,0,1
0.0,15.0,9.0,0,4.092187,0,1
0.0,16.0,7.0,0,31.253562,0,1
0.0,19.0,4.0,0,19.269078,0,1
0.0,1.0,1.0,0,60146.0,1,0
0.0,1.0,1.0,0,5861.0,1,0
0.0,1.0,1.0,0,43985.0,1,0
1.0,1.0,1.0,0,38299.0,1,0
1.0,1.0,1.0,0,32543.0,1,0
0.0,1.0,1.0,0,17722.0,1,0
1.0,1.0,1.0,0,101456.0,1,0
0.0,1.0,1.0,0,74054.0,1,0
0.0,1.0,1.0,0,97846.0,1,0
1.0,1.0,1.0,0,21628.0,1,0
0.0,1.0,1.0,0,7606.0,1,0
0.0,1.0,1.0,0,64562.0,1,0
1.0,1.0,1.0,0,25172.0,1,0
1.0,1.0,1.0,0,27328.0,1,0
0.0,1.0,1.0,0,75723.0,1,0
1.0,1.0,1.0,0,25092.0,1,0
1.0,1.0,1.0,0,20396.0,1,0
0.0,1.0,1.0,0,85343.0,1,0
1.0,1.0,1.0,0,161962.0,1,0
1.0,1.0,1.0,0,102853.0,1,0
0.0,1.0,1.0,0,10757.0,1,0
0.0,1.0,1.0,0,17377.0,1,0
0.0,1.0,1.0,0,7875.0,1,0
1.0,1.0,1.0,0,95743.0,1,0
1.0,1.0,1.0,0,11582.0,1,0
0.0,1.0,1.0,0,80406.0,1,0
1.0,1.0,1.0,0,21997.0,1,0
0.0,1.0,1.0,0,36324.0,1,0
1.0,1.0,1.0,0,73355.0,1,0
1.0,1.0,1.0,0,152649.0,1,0
0.0,1.0,1.0,0,114384.0,1,0
1.0,1.0,1.0,0,31781.0,1,0
0.0,1.0,1.0,0,87941.0,1,0
1.0,1.0,1.0,0,4003.0,1,0
1.0,1.0,1.0,0,53453.0,1,0
0.0,2.0,2.0,0,11.096096,0,1
0.0,3.0,3.0,0,8.703588,0,1
0.0,4.0,4.0,0,4.454242,0,1
0.0,5.0,5.0,0,15.801123,0,1
0.0,6.0,6.0,0,11.296742,0,1
0.0,7.0,7.0,0,8.529437,0,1
0.0,8.0,7.0,0,4.243721,0,1
0.0,9.0,7.0,0,15.01309,0,1
0.0,10.0,6.0,0,6.759434,0,1
0.0,11.0,7.0,0,0.576319,0,1
0.0,12.0,7.0,0,14.92414,0,1
0.0,13.0,8.0,0,5.403855,0,1
0.0,14.0,8.0,0,6.893104,0,1
0.0,15.0,9.0,0,2.865474,0,1
0.0,16.0,9.0,0,6.965945,0,1
0.0,17.0,6.0,0,24.836757,0,1
1.0,1.0,1.0,0,8201.0,1,0
0.0,1.0,1.0,0,13794.0,1,0
0.0,1.0,1.0,0,12152.0,1,0
1.0,1.0,1.0,0,2228.0,1,0
0.0,1.0,1.0,0,123889.0,1,0
0.0,2.0,2.0,0,5.889717,1,0
1.0,1.0,1.0,0,46808.0,1,0
0.0,1.0,1.0,0,83890.0,1,0
0.0,1.0,1.0,0,17049.0,1,0
0.0,1.0,1.0,0,10051.0,1,0
0.0,1.0,1.0,0,77046.0,1,0
0.0,1.0,1.0,0,13392.0,1,0
0.0,1.0,1.0,0,162594.0,1,0
1.0,1.0,1.0,0,91805.0,1,0
0.0,1.0,1.0,0,36044.0,1,0
0.0,1.0,1.0,0,252623.0,1,0
0.0,1.0,1.0,0,16717.0,1,0
0.0,1.0,1.0,0,55781.0,1,0
1.0,1.0,1.0,0,108519.0,1,0
1.0,1.0,1.0,0,77672.0,1,0
0.0,1.0,1.0,0,163172.0,1,0
0.0,1.0,1.0,0,15595.0,1,0
0.0,1.0,1.0,0,66615.0,1,0
0.0,1.0,1.0,0,157886.0,1,0
1.0,1.0,1.0,0,8731.0,1,0
0.0,1.0,1.0,0,15616.0,1,0
0.0,1.0,1.0,0,756.0,1,0
0.0,1.0,1.0,0,14426.0,1,0
1.0,1.0,1.0,0,70574.0,1,0
0.0,1.0,1.0,0,119517.0,1,0
0.0,1.0,1.0,0,38510.0,1,0
0.0,1.0,1.0,0,104547.0,1,0
1.0,1.0,1.0,0,33404.0,1,0
0.0,1.0,1.0,0,472.0,1,0
1.0,1.0,1.0,0,31502.0,1,0
0.0,1.0,1.0,0,52176.0,1,0
0.0,1.0,1.0,0,113025.0,1,0
0.0,1.0,1.0,0,487187.938793,0,1
0.0,1.0,1.0,0,44650.0,1,0
0.0,1.0,1.0,0,16628.0,1,0
0.0,1.0,1.0,0,90513.0,1,0
1.0,1.0,1.0,0,7501.0,1,0
0.0,1.0,1.0,0,2902.0,1,0
0.0,1.0,1.0,0,66309.0,1,0
1.0,1.0,1.0,0,14233.0,1,0
0.0,1.0,1.0,0,282641.0,1,0
0.0,1.0,1.0,0,13258.0,1,0
0.0,1.0,1.0,0,45685.0,1,0
0.0,1.0,1.0,0,42890.0,1,0
1.0,1.0,1.0,0,12667.0,1,0
0.0,1.0,1.0,0,49774.0,1,0
0.0,1.0,1.0,0,23033.0,1,0
0.0,1.0,1.0,0,78717.0,1,0
0.0,1.0,1.0,0,120617.0,1,0
0.0,1.0,1.0,0,45458.0,1,0
0.0,1.0,1.0,0,66442.0,1,0
0.0,1.0,1.0,0,27600.0,1,0
0.0,1.0,1.0,0,16956.0,1,0
0.0,1.0,1.0,0,33540.0,1,0
0.0,1.0,1.0,0,324.0,1,0
1.0,1.0,1.0,0,42784.0,1,0
0.0,1.0,1.0,0,3681.0,1,0
1.0,1.0,1.0,0,38844.0,1,0
0.0,1.0,1.0,0,1630.0,1,0
0.0,1.0,1.0,0,5098.0,1,0
0.0,1.0,1.0,0,80571.0,1,0
0.0,1.0,1.0,0,22084.0,1,0
0.0,1.0,1.0,0,2632.0,1,0
0.0,1.0,1.0,0,7856.0,1,0
0.0,1.0,1.0,0,10351.0,1,0
0.0,1.0,1.0,0,27630.0,1,0
0.0,1.0,1.0,0,4542.0,1,0
0.0,1.0,1.0,0,12518.0,1,0
1.0,1.0,1.0,0,10829.0,1,0
0.0,1.0,1.0,0,169255.0,1,0
1.0,1.0,1.0,0,34135.0,1,0
0.0,1.0,1.0,0,72242.0,1,0
0.0,1.0,1.0,0,5983.0,1,0
0.0,1.0,1.0,0,14435.0,1,0
1.0,1.0,1.0,0,19781.0,1,0
0.0,1.0,1.0,0,74706.0,1,0
0.0,1.0,1.0,0,17526.0,1,0
0.0,1.0,1.0,0,2024.0,1,0
0.0,1.0,1.0,0,55148.0,1,0
0.0,1.0,1.0,0,133734.0,1,0
1.0,1.0,1.0,0,29032.0,1,0
0.0,1.0,1.0,0,9499.0,1,0
0.0,1.0,1.0,0,5733.0,1,0
0.0,1.0,1.0,0,24244.0,1,0
0.0,2.0,1.0,0,65.0,1,0
0.0,1.0,1.0,0,6589.0,1,0
0.0,1.0,1.0,0,6362.0,1,0
0.0,1.0,1.0,0,85320.0,1,0
0.0,1.0,1.0,0,55747.0,1,0
0.0,1.0,1.0,0,51781.0,1,0
0.0,1.0,1.0,0,45766.0,1,0
0.0,1.0,1.0,0,15838.0,1,0
0.0,1.0,1.0,0,49239.0,1,0
0.0,1.0,1.0,0,62958.0,1,0
0.0,1.0,1.0,0,33833.0,1,0
0.0,1.0,1.0,0,30205.0,1,0
0.0,1.0,1.0,0,27211.0,1,0
0.0,1.0,1.0,0,29422.0,1,0
0.0,1.0,1.0,0,16388.0,1,0
0.0,1.0,1.0,0,94614.0,1,0
0.0,1.0,1.0,0,7004.0,1,0
0.0,1.0,1.0,0,25063.0,1,0
0.0,1.0,1.0,0,21181.0,1,0
0.0,1.0,1.0,0,9457.0,1,0
0.0,1.0,1.0,0,65218.0,1,0
0.0,1.0,1.0,0,781.0,1,0
0.0,1.0,1.0,0,486.0,1,0
0.0,1.0,1.0,0,625.0,1,0
0.0,1.0,1.0,0,380.0,1,0
0.0,1.0,1.0,0,891.0,1,0
0.0,1.0,1.0,0,779.0,1,0
0.0,1.0,1.0,0,748.0,1,0
0.0,1.0,1.0,0,141.0,1,0
0.0,1.0,1.0,0,535.0,1,0
0.0,1.0,1.0,0,68976.0,1,0
0.0,1.0,1.0,0,25022.0,1,0
0.0,1.0,1.0,0,11383.0,1,0
0.0,1.0,1.0,0,1099.0,1,0
0.0,1.0,1.0,0,17261.0,1,0
0.0,1.0,1.0,0,4766.0,1,0
0.0,1.0,1.0,0,1229.0,1,0
0.0,1.0,1.0,0,7566.0,1,0
0.0,1.0,1.0,0,37629.0,1,0
0.0,1.0,1.0,0,103891.0,1,0
0.0,1.0,1.0,0,125288.0,1,0
0.0,1.0,1.0,0,46824.0,1,0
0.0,1.0,1.0,0,103195.0,1,0
0.0,1.0,1.0,0,66484.0,1,0
0.0,1.0,1.0,0,17690.0,1,0
0.0,1.0,1.0,0,11272.0,1,0
0.0,1.0,1.0,0,21068.0,1,0
0.0,1.0,1.0,0,17771.0,1,0
0.0,1.0,1.0,0,19319.0,1,0
0.0,1.0,1.0,0,47621.0,1,0
0.0,1.0,1.0,0,32934.0,1,0
0.0,1.0,1.0,0,29704.0,1,0
0.0,1.0,1.0,0,10561.0,1,0
0.0,1.0,1.0,0,69584.0,1,0
0.0,1.0,1.0,0,33889.0,1,0
0.0,1.0,1.0,0,37917.0,1,0
0.0,1.0,1.0,0,38982.0,1,0
0.0,1.0,1.0,0,23074.0,1,0
0.0,1.0,1.0,0,13569.0,1,0
0.0,1.0,1.0,0,69555.0,1,0
0.0,1.0,1.0,0,11212.0,1,0
1.0,1.0,1.0,0,1784.0,1,0
0.0,1.0,1.0,0,39310.0,1,0
0.0,1.0,1.0,0,69922.0,1,0
0.0,1.0,1.0,0,914.0,1,0
0.0,1.0,1.0,0,47477.0,1,0
0.0,1.0,1.0,0,69785.0,1,0
0.0,1.0,1.0,0,34893.0,1,0
0.0,1.0,1.0,0,29245.0,1,0
0.0,1.0,1.0,0,36864.0,1,0
0.0,1.0,1.0,0,10532.0,1,0
0.0,1.0,1.0,0,45104.0,1,0
0.0,1.0,1.0,0,42507.0,1,0
1.0,1.0,1.0,0,58379.0,1,0
0.0,1.0,1.0,0,47203.0,1,0
0.0,1.0,1.0,0,14686.0,1,0
0.0,1.0,1.0,0,50125.0,1,0
0.0,1.0,1.0,0,105573.0,1,0
0.0,1.0,1.0,0,2158.0,1,0
0.0,1.0,1.0,0,20087.0,1,0
0.0,1.0,1.0,0,39249.0,1,0
0.0,1.0,1.0,0,14063.0,1,0
0.0,1.0,1.0,0,26235.0,1,0
0.0,1.0,1.0,0,58184.0,1,0
0.0,1.0,1.0,0,50588.0,1,0
0.0,1.0,1.0,0,28942.0,1,0
0.0,1.0,1.0,0,11925.0,1,0
0.0,1.0,1.0,0,19098.0,1,0
0.0,1.0,1.0,0,1926.0,1,0
0.0,1.0,1.0,0,1355.0,1,0
0.0,1.0,1.0,0,23234.0,1,0
0.0,1.0,1.0,0,23631.0,1,0
0.0,1.0,1.0,0,6384.0,1,0
0.0,1.0,1.0,0,56668.0,1,0
0.0,1.0,1.0,0,30583.0,1,0
0.0,1.0,1.0,0,21067.0,1,0
0.0,1.0,1.0,0,11482.0,1,0
0.0,1.0,1.0,0,93236.0,1,0
0.0,1.0,1.0,0,55028.0,1,0
0.0,1.0,1.0,0,36383.0,1,0
0.0,1.0,1.0,0,112011.0,1,0
0.0,1.0,1.0,0,946.0,1,0
0.0,1.0,1.0,0,17770.0,1,0
1.0,1.0,1.0,0,15053.0,1,0
0.0,1.0,1.0,0,13397.0,1,0
0.0,1.0,1.0,0,183.0,1,0
0.0,1.0,1.0,0,147.0,1,0
0.0,1.0,1.0,0,784.0,1,0
0.0,1.0,1.0,0,153.0,1,0
0.0,1.0,1.0,0,392.0,1,0
0.0,2.0,2.0,0,33.0,1,0
0.0,1.0,1.0,0,612.0,1,0
0.0,1.0,1.0,0,879.0,1,0
0.0,1.0,1.0,0,429.0,1,0
0.0,1.0,1.0,0,50669.0,1,0
0.0,1.0,1.0,0,17499.0,1,0
0.0,1.0,1.0,0,49729.0,1,0
0.0,1.0,1.0,0,13657.0,1,0
0.0,1.0,1.0,0,61578.0,1,0
0.0,1.0,1.0,0,35791.0,1,0
1.0,1.0,1.0,0,13564.0,1,0
0.0,1.0,1.0,0,19549.0,1,0
1.0,1.0,1.0,0,6951.0,1,0
0.0,1.0,1.0,0,36947.0,1,0
1.0,1.0,1.0,0,2029.0,1,0
0.0,1.0,1.0,0,20791.0,1,0
1.0,1.0,1.0,0,3002.0,1,0
0.0,1.0,1.0,0,15554.0,1,0
0.0,1.0,1.0,0,18131.0,1,0
0.0,1.0,1.0,0,57838.0,1,0
0.0,1.0,1.0,0,33399.0,1,0
1.0,1.0,1.0,0,10780.0,1,0
